         MJD         m       dm   uJy  duJy F  err   chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   __tmp_SN c1_mean c1_mean_err c1_stdev c1_stdev_err c1_X2norm c1_Nvalid c1_Nnan c2_mean c2_mean_err c2_stdev c2_stdev_err c2_X2norm c2_Ngood c2_Nclip c2_Nmask c2_Nnan
59326.595901 15.761819 0.007841  1800    13 c    0  842.76 299.61892 62.13773  1677.36 10022.65 2.41 2.19 -66.3 -0.398    19.69 21.43 01a59326o0598c 0x100031 138.461538   24.36        4.09    49.85        13.32     23.38         7       0    3.59        4.48    19.89         5.74      2.27        6        0        1       0
59326.613098 19.026525 0.109794    89     9 c    0    3.92 299.61892 62.13773  1734.93 10098.85 2.45 2.29 -58.1 -0.394    19.74 21.46 01a59326o0635c 0x400110   9.888889    9.62        3.57    24.00         6.42      5.75         7       0    4.40        3.77    16.64         4.80      3.26        6        1        0       0
59326.623392 18.776955 0.126023   112    13 c    0    1.12 299.61892 62.13773  1753.88  9981.12 2.43 2.23 -74.2 -0.396    19.56 20.94 01a59326o0657c 0x082030   8.615385  269.81        4.05   490.10       130.98   2756.52         7       0   -5.93        5.58     2.87         1.02      0.07        4        2        1       0
59344.540865 18.657725 0.121602   125    14 c    0    1.22 299.61892 62.13773  1863.02   442.79 2.58 2.30 -64.3 -0.411    19.57 21.46 02a59344o0643c 0x400130   8.928571   62.08        4.81   106.46        28.45     60.76         7       0   12.60        6.07    23.27         8.23      3.75        4        1        2       0
59344.544072 18.786693 0.117377   111    12 c    0    0.86 299.61892 62.13773  1881.42   482.71 2.48 2.28 -70.3 -0.413    19.63 21.46 02a59344o0650c 0x002030   9.250000  439.76        4.51   710.42       189.87   3564.61         7       0    2.05        5.97    15.24         5.39      1.70        4        0        3       0
59344.549603 18.684100 0.115693   122    13 c    0    1.64 299.61892 62.13773  1826.23   399.28 2.66 2.35 -62.5 -0.402    19.58 21.43 02a59344o0662c 0x400930   9.384615  472.23        4.24   808.69       216.13   5339.60         7       0    0.74        6.47    24.06         9.82      4.03        3        1        3       0
59344.562124 18.878500 0.127734   102    12 c    0    2.17 299.61892 62.13773  1809.08   515.37 2.64 2.35 -62.4 -0.413    19.63 21.45 02a59344o0689c 0x082030   8.500000  195.16        4.35   560.92       149.91   2213.02         7       0   -8.52        5.15     7.89         2.50      0.51        5        1        1       0
59356.558332 19.169763 0.167036    78    12 c    0    1.09 299.61892 62.13773  6931.14  4303.28 2.56 2.32  49.7 -0.393    19.65 21.54 02a59356o0669c 0x002030   6.500000  240.29        4.06   554.38       148.16   2550.46         7       0    3.15        4.85     7.00         2.21      0.43        5        0        2       0
59356.560161 19.419021 0.192631    62    11 c    0    2.21 299.61892 62.13773  6948.70  4344.00 2.53 2.31  50.3 -0.395    19.64 21.54 02a59356o0673c 0x400130   5.636364  440.72        3.65   570.54       152.48   3391.92         7       0    4.04        4.97    19.33         6.83      3.45        4        0        3       0
59356.562907 19.212347 0.173718    75    12 c    0    1.84 299.61892 62.13773  6893.57  4266.97 2.54 2.32  52.7 -0.396    19.67 21.56 02a59356o0679c 0x400130   6.250000  198.28        4.13   276.35        73.86    711.30         7       0    4.65        5.47    21.21         7.50      3.83        4        0        3       0
59356.568400 19.051202 0.149757    87    12 c    0    1.25 299.61892 62.13773  6875.45  4384.54 2.58 2.33  47.8 -0.393    19.67 21.58 02a59356o0691c 0x002030   7.250000  122.83        3.82   308.51        82.45    946.15         7       0    3.99        4.13     8.32         2.40      0.60        6        0        1       0
59374.492450 16.557460 0.012552   865    10 c    0  335.98 299.61892 62.13773  2003.56  5957.90 2.51 2.28 -81.4 -0.397    19.83 21.71 01a59374o0545c 0x900031  86.500000  113.91        3.43   389.53       104.11   1561.38         7       0   -7.29        3.65     5.68         1.64      0.41        6        0        1       0
59374.495229 15.846464 0.006521  1665    10 c    0 1219.58 299.61892 62.13773  1985.13  5919.55 2.55 2.32 -81.6 -0.397    19.83 21.72 01a59374o0551c 0x900031 166.500000  282.02        3.40   467.31       124.89   2645.51         7       0    4.54        4.32    14.58         4.61      1.76        5        0        2       0
59374.513241 18.776955 0.096941   112    10 c    0    3.32 299.61892 62.13773  2044.58  5996.99 2.37 2.30 -51.0 -0.384    19.84 21.77 01a59374o0589c 0xc00130  11.200000  102.56        3.28   315.57        84.34   1240.75         7       0   -8.06        3.52    14.63         4.22      2.89        6        0        1       0
59374.516003 16.519230 0.010906   896     9 c    0  424.46 299.61892 62.13773  2062.44  5879.31 2.41 2.29 -75.5 -0.388    19.87 21.81 01a59374o0595c 0xd00131  99.555556   90.06        3.04   204.71        54.71    654.30         7       0    3.55        3.60    12.97         4.10      2.64        5        1        1       0
59378.485244 19.589310 0.204856    53    10 c    0    0.92 299.61892 62.13773   767.23  3629.08 2.23 2.15  79.5 -0.391    19.94 21.87 01a59378o0528c 0x002000   5.300000   -0.81        3.55     7.16         1.91      0.62         7       0   -0.81        3.55     7.16         1.91      0.62        7        0        0       0
59378.488010 19.589310 0.204856    53    10 c    0    0.79 299.61892 62.13773   746.09  3591.91 2.21 2.13  68.9 -0.389    19.94 21.86 01a59378o0534c 0x002030   5.300000  181.13        3.42   464.19       124.06   2655.75         7       0    4.07        3.69     7.62         2.20      0.74        6        0        1       0
59378.491798 19.026525 0.121993    89    10 c    0    0.95 299.61892 62.13773   808.10  3664.94 2.26 2.20  69.8 -0.387    19.94 21.85 01a59378o0542c 0x400830   8.900000  432.05        3.28   527.55       140.99   3313.80         7       0   -0.12        5.37     9.07         3.70      0.96        3        0        4       0
59378.496892 16.639564 0.010830   802     8 c    0  441.92 299.61892 62.13773   824.43  3550.08 2.27 2.14  79.9 -0.390    19.90 21.83 01a59378o0553c 0x100031 100.250000  609.30        3.36   836.79       223.64   9933.33         7       0   -6.43        4.37     8.35         2.64      0.70        5        0        2       0
59378.504770 16.866048 0.015010   651     9 c    0  188.92 299.61892 62.13773 10369.32  3601.90 2.70 2.54 -79.7 -0.360    19.86 21.74 01a59378o0570c 0x500a31  72.333333  311.62        3.91   373.54        99.83   1507.63         7       0   24.51        6.43    14.73         6.01      1.56        3        2        2       0
59378.506613 16.024645 0.009221  1413    12 c    0  602.56 299.61892 62.13773 10348.58  3561.14 2.68 2.50 -76.8 -0.366    19.88 21.74 01a59378o0574c 0x180031 117.750000  335.67        4.21   641.49       171.45   3911.52         7       0   -5.91        5.83    16.80         5.94      2.18        4        1        2       0
59378.516662 19.271854 0.183505    71    12 c    0    3.94 299.61892 62.13773 10407.81  3641.77 2.77 2.53 -72.8 -0.364    19.85 21.75 01a59378o0595c 0x400b30   5.916667  723.76        4.04   788.33       210.69   5474.61         7       0   20.05        6.43    19.66         8.02      2.57        3        0        4       0
59378.521349 19.351140 0.230308    66    14 c    0   25.52 299.61892 62.13773 10428.28  3526.34 2.76 2.55 -64.4 -0.352    19.83 21.73 01a59378o0605c 0x500a31   4.714286  668.77        3.95   737.08       196.99   4770.38         7       0   64.17        7.40     4.95         2.47      0.22        2        1        4       0
59382.544160 19.652575 0.238862    50    11 c    0    1.39 299.61892 62.13773  9797.68  6889.88 2.54 2.44  52.7 -0.371    19.92 21.79 01a59382o0469c 0x080030   4.545455  281.41        3.67   507.20       135.55   3687.26         7       0   11.81        4.90    12.50         4.42      1.90        4        2        1       0
59382.547389 19.841877 0.258509    42    10 c    0    8.35 299.61892 62.13773  9817.54  6924.20 2.63 2.43  79.2 -0.379    19.90 21.81 01a59382o0476c 0x000030   4.200000  320.31        3.66   623.60       166.66   3973.87         7       0   -6.50        4.28    11.54         3.65      1.48        5        0        2       0
59382.552932 18.311179 0.056812   172     9 c    0   13.95 299.61892 62.13773  9756.07  6852.17 2.59 2.39  77.4 -0.384    19.94 21.82 01a59382o0488c 0x180011  19.111111    5.23        3.85    31.26         8.35      8.22         7       0   -4.36        4.11     9.67         2.79      0.96        6        1        0       0
59382.558007 19.384550      NaN    31    11 c    0    0.59 299.61892 62.13773   189.44  7040.71 2.31 2.08 -85.3 -0.400    19.91 21.77 01a59382o0499c 0x080030   2.818182  259.37        3.40   522.14       139.55   4045.73         7       0   -5.73        4.25     4.32         1.37      0.20        5        1        1       0
59382.561232 19.183773 0.155105    77    11 c    0    0.74 299.61892 62.13773   211.89  7081.17 2.50 2.25 -85.8 -0.398    19.85 21.78 01a59382o0506c 0x000030   7.000000  497.75        3.57   679.02       181.47   5839.73         7       0    1.43        4.45     8.81         2.79      0.80        5        0        2       0
59382.564457 19.609992 0.187916    52     9 c    0    6.71 299.61892 62.13773  9740.36  6968.84 2.64 2.47  78.0 -0.369    19.90 21.83 01a59382o0513c 0x080030   5.777778  224.09        3.37   608.76       162.70   4578.12         7       0    4.32        3.89    12.11         3.83      1.87        5        1        1       0
59382.566760 19.674510 0.199421    49     9 c    0    1.14 299.61892 62.13773   151.79  7000.60 2.33 2.12 -86.9 -0.401    19.91 21.79 01a59382o0518c 0x080030   5.444444  417.08        3.29   593.79       158.70   5129.34         7       0   -5.50        4.42     8.58         3.03      1.08        4        1        2       0
59382.577438 19.401649 0.189573    63    11 c    0    0.83 299.61892 62.13773   134.68  7113.31 2.28 2.05 -83.3 -0.402    19.93 21.81 01a59382o0541c 0x000030   5.727273  293.59        3.52  1067.45       285.29   9871.37         7       0    2.41        3.99    13.70         4.33      2.31        5        0        2       0
59404.432830 19.868040 0.291295    41    11 c    0    1.30 299.61892 62.13773  4212.72  6937.83 2.48 2.33  56.7 -0.394    19.65 21.50 02a59404o0404c 0x000030   3.727273  266.46        3.90   536.81       143.47   3365.23         7       0    0.36        4.32    11.28         3.26      1.15        6        0        1       0
59404.435116 19.868040      NaN    11    10 c    0    2.05 299.61892 62.13773  4233.20  6977.21 2.49 2.35  54.0 -0.394    19.66 21.49 02a59404o0409c 0x400d30   1.100000  288.29        4.16   700.06       187.10   4071.89         7       0    0.25        6.53    26.58        10.85      5.65        3        3        1       0
59404.440830 19.979496 0.293442    37    10 c    0    3.16 299.61892 62.13773  4170.29  6901.12 2.62 2.29  45.4 -0.381    19.64 21.49 02a59404o0421c 0x080030   3.700000  165.79        4.02   448.53       119.88   1681.97         7       0   -1.55        4.70     7.50         2.37      0.56        5        1        1       0
59404.446353 19.631075 0.255467    51    12 c    0    1.12 299.61892 62.13773  4154.83  7015.55 2.49 2.35  42.5 -0.399    19.61 21.47 02a59404o0433c 0x080030   4.250000  187.09        4.11   462.75       123.68   1775.76         7       0    9.44        4.77    16.05         5.08      2.26        5        1        1       0
59408.468058 19.766969 0.265402    45    11 c    0    1.50 299.61892 62.13773  6378.52  3628.35 2.76 2.41  38.7 -0.395    19.62 21.52 02a59408o0477c 0x400110   4.090909   -2.05        3.95    18.88         5.05      3.45         7       0   -2.05        3.95    18.88         5.05      3.45        7        0        0       0
59408.471785 16.229535 0.009280  1170    10 c    0  563.69 299.61892 62.13773  6358.92  3588.29 2.54 2.32  36.4 -0.388    19.68 21.51 02a59408o0485c 0x100031 117.000000  269.93        3.71   750.42       200.56   5664.12         7       0   -2.85        3.99     7.39         2.13      0.53        6        0        1       0
59408.478293 18.474346 0.073361   148    10 c    0   14.70 299.61892 62.13773  6422.94  3673.68 2.36 2.28  40.3 -0.398    19.68 21.49 02a59408o0499c 0x100031  14.800000  329.97        3.55   428.22       114.45   2237.79         7       0    1.10        4.64    15.83         5.00      2.25        5        0        2       0
59408.498158 19.791368 0.271434    44    11 c    0    2.60 299.61892 62.13773  6439.78  3555.58 2.44 2.35  38.9 -0.392    19.67 21.51 02a59408o0541c 0x002030   4.000000  374.02        3.75   688.12       183.91   4439.73         7       0    1.21        4.40     9.86         3.12      0.89        5        0        2       0
59412.480399 19.491430 0.224635    58    12 c    0    0.88 299.61892 62.13773  6739.46  1598.87 2.47 2.39 -68.8 -0.395    19.66 21.70 02a59412o0505c 0x002030   4.833333  253.63        3.64   455.24       121.67   2996.90         7       0    4.83        4.08    10.94         3.16      1.20        6        0        1       0
59412.483599 19.631075      NaN    21    10 c    0    3.42 299.61892 62.13773  6719.18  1559.57 2.66 2.47 -58.6 -0.390    19.60 21.71 02a59412o0512c 0x002030   2.100000  347.51        3.72   416.87       111.41   1690.11         7       0    4.99        5.11    11.79         4.17      1.37        4        0        3       0
59412.489144 17.008410 0.015212   571     8 c    0  225.29 299.61892 62.13773  6781.70  1638.40 2.56 2.39 -58.9 -0.395    19.66 21.72 02a59412o0524c 0x100031  71.375000  283.84        3.60   589.22       157.48   3563.28         7       0   -5.14        4.73    15.00         5.30      2.30        4        0        3       0
59412.500150 15.863553 0.006624  1639    10 c    0  970.18 299.61892 62.13773  6803.22  1524.35 2.57 2.45 -65.6 -0.395    19.68 21.72 02a59412o0548c 0x100031 163.900000  189.68        3.90   392.57       104.92   1802.49         7       0   -5.03        4.32    13.01         3.76      1.52        6        0        1       0
59430.429500 19.950541      NaN    14     8 c    0    1.10 299.61892 62.13773  2200.69  7026.29 2.39 2.25 -82.3 -0.397    19.80 21.77 01a59430o0418c 0x400130   1.750000  503.07        3.34   793.35       212.03   9156.26         7       0   -5.01        4.82    16.70         5.91      3.03        4        1        2       0
59430.461282 20.103715 0.329011    33    10 c    0    0.94 299.61892 62.13773  2228.98  7061.50 2.32 2.23 -71.7 -0.387    19.82 21.88 01a59430o0486c 0x400830   3.300000  429.86        3.18   476.40       127.32   3231.74         7       0   -7.67        5.20     8.08         3.30      0.81        3        1        3       0
59430.464515 19.894850 0.244291    40     9 c    0    1.42 299.61892 62.13773  2168.66  6983.19 2.30 2.17 -77.4 -0.394    19.83 21.87 01a59430o0493c 0x002030   4.444444  264.79        3.10   683.54       182.68   7229.56         7       0   -5.84        3.36     9.58         2.77      1.46        6        0        1       0
59430.470510 19.510313      NaN    27    10 c    0    1.42 299.61892 62.13773  2152.46  7096.93 2.39 2.28 -74.0 -0.384    19.80 21.89 01a59430o0506c 0x400130   2.700000  414.75        3.15   604.25       161.49   6057.49         7       0    5.16        3.83    16.02         5.07      3.24        5        0        2       0
59434.431060 15.186051 0.004614  3059    13 c    0 2401.99 299.61892 62.13773  9968.30 10475.38 2.46 2.29  63.4 -0.385    19.83 21.75 01a59434o0426c 0x500131 235.307692  963.49        5.05  1621.80       433.44  14471.98         7       0    1.26        6.07    22.52         7.12      3.02        5        0        2       0
59434.434301 14.464255 0.003469  5947    19 c    0 4358.80 299.61892 62.13773  9992.83 10513.08 2.48 2.31  50.4 -0.380    19.85 21.75 01a59434o0433c 0x500231 313.000000 2107.80        6.86  3272.77       874.68  35177.37         7       0   29.56        9.44    28.30        10.01      2.45        4        0        3       0
59434.441757 19.766969      NaN    12    11 c    0    4.04 299.61892 62.13773  9922.72 10440.74 2.46 2.31  80.2 -0.388    19.79 21.71 01a59434o0449c 0x400930   1.090909  769.37        3.97  1248.76       333.75  15029.37         7       0    4.88        6.43    17.50         7.15      2.77        3        0        4       0
59434.456652 18.330283 0.057820   169     9 c    0   13.56 299.61892 62.13773  1771.42   497.99 2.54 2.33  33.5 -0.400    19.77 21.74 01a59434o0481c 0x100031  18.777778  105.91        3.48   274.40        73.34    919.82         7       0   -2.26        3.77    12.85         3.71      2.04        6        0        1       0
59434.459468 19.302877 0.188824    69    12 c    0    2.17 299.61892 62.13773  1788.44   534.98 2.75 2.46  52.1 -0.409    19.70 21.76 01a59434o0487c 0x082010   5.750000    8.97        4.02    27.88         7.45      7.15         7       0   -1.43        4.39    12.31         3.55      1.62        6        1        0       0
59434.491139 16.287671 0.009790  1109    10 c    0  305.47 299.61892 62.13773  1743.29   449.51 3.54 3.09  51.9 -0.350    19.43 21.61 01a59434o0555c 0x500a31 110.900000  635.32        4.08   491.21       131.28   2089.65         7       0   88.00       12.00      NaN          NaN       NaN        1        2        4       0
59434.497173 19.212347 0.159241    75    11 c    0    2.55 299.61892 62.13773  1730.83   566.57 2.78 2.53  37.8 -0.389    19.59 21.61 01a59434o0568c 0x400130   6.818182   23.46        4.43    35.90         9.60      9.01         7       0    8.38        5.13    20.86         6.60      2.79        5        1        1       0
59438.424639 16.357417 0.011484  1040    11 c    0  386.58 299.61892 62.13773  9962.51 10470.51 2.36 2.27  55.7 -0.366    19.66 21.57 01a59438o0275c 0x100031  94.545455  535.36        5.54   955.08       255.26   5805.93         7       0   -2.02        6.87    16.07         5.08      1.10        5        0        2       0
59438.454319 19.302877 0.236030    69    15 c    0    4.67 299.61892 62.13773  9986.25 10511.26 2.51 2.31  61.1 -0.349    19.90 21.94 01a59438o0337c 0x080030   4.600000  889.10        5.74  1968.62       526.13  19198.22         7       0    8.48        7.69    20.57         7.27      1.73        4        2        1       0
59438.458529 19.841877      NaN    15     9 c    0    1.42 299.61892 62.13773  9917.70 10438.45 2.57 2.40  65.0 -0.342    19.88 21.94 01a59438o0346c 0x000030   1.666667  446.83        3.30   608.39       162.60   5284.11         7       0   -1.55        4.73     4.93         1.74      0.24        4        0        3       0
59438.459447 20.039830 0.248168    35     8 c    0    1.67 299.61892 62.13773  1768.88   490.98 2.50 2.13  44.6 -0.400    19.94 21.97 01a59438o0348c 0x000030   4.375000  320.01        2.72   428.17       114.43   4065.90         7       0    4.94        3.39    10.92         3.45      1.88        5        0        2       0
59438.462710 19.979496 0.234754    37     8 c    0    0.81 299.61892 62.13773  1787.61   528.81 2.41 2.07  40.2 -0.425    19.93 21.97 01a59438o0355c 0x000030   4.625000  460.24        3.08   903.50       241.47  10728.15         7       0   -0.57        3.93    11.73         4.15      1.78        4        0        3       0
59438.467819 19.719755 0.184806    47     8 c    0    1.22 299.61892 62.13773  1734.50   448.41 2.52 2.15  41.0 -0.408    19.90 21.96 01a59438o0366c 0x000030   5.875000  424.71        3.13   596.63       159.46   5981.60         7       0  -10.43        3.89    10.31         3.26      1.44        5        0        2       0
59438.503064 19.472870      NaN    29    10 c    0    1.72 299.61892 62.13773  1733.16   558.66 2.49 2.28  39.0 -0.425    19.84 21.83 01a59438o0441c 0x000030   2.900000  518.73        3.41   561.39       150.04   3894.45         7       0    3.69        4.86     5.74         2.03      0.34        4        0        3       0
59456.339784 19.549093      NaN    22    11 c    0    0.63 299.61892 62.13773  2604.51  1842.20 2.39 2.21 -60.0 -0.415    19.73 21.56 02a59456o0257c 0x002030   2.000000  291.41        3.92   508.17       135.81   2513.36         7       0   -7.91        4.70     6.73         2.13      0.39        5        0        2       0
59456.342988 16.478793 0.011675   930    10 c    0  387.68 299.61892 62.13773  2584.27  1803.65 2.36 2.22 -64.9 -0.418    19.73 21.57 02a59456o0264c 0x500131  93.000000  280.79        3.90   587.75       157.08   2731.49         7       0   -0.79        4.96    16.21         5.73      2.89        4        1        2       0
59456.349393 16.428603 0.011147   974    10 c    0  515.52 299.61892 62.13773  2643.53  1878.43 2.29 2.22 -73.8 -0.414    19.75 21.56 02a59456o0278c 0x500231  97.400000  110.36        3.60   279.87        74.80    955.90         7       0  -12.83        4.15    14.55         4.60      2.31        5        1        1       0
59456.360366 19.419021      NaN    26    12 c    0    1.39 299.61892 62.13773  2667.95  1760.98 2.37 2.18 -60.2 -0.420    19.75 21.56 02a59456o0302c 0x082030   2.166667  127.52        4.03   281.53        75.24    776.56         7       0   -3.53        4.81    11.54         3.65      1.06        5        1        1       0
59464.358576 16.039343 0.008568  1394    11 c    0  710.11 299.61892 62.13773  5568.96  6141.31 2.49 2.31  35.1 -0.391    19.67 21.52 02a59464o0261c 0x500131 126.727273  535.69        4.02  1000.69       267.45   8445.61         7       0   -2.77        5.33    17.29         6.11      2.54        4        1        2       0
59464.362265 18.649074 0.103403   126    12 c    0    4.89 299.61892 62.13773  5550.17  6102.47 2.70 2.54  31.3 -0.385    19.59 21.50 02a59464o0269c 0x002030  10.500000  330.68        3.97   381.84       102.05   1331.37         7       0   13.20        5.33    14.48         5.12      1.86        4        0        3       0
59464.369149 15.561857 0.005519  2164    11 c    0 1583.89 299.61892 62.13773  5604.75  6175.09 2.70 2.56  39.5 -0.382    19.60 21.49 02a59464o0284c 0x500831 196.727273 1109.01        4.06  1148.37       306.92  11222.32         7       0   -4.53        6.67    12.06         4.92      1.20        3        0        4       0
59464.379295 19.569016 0.221168    54    11 c    0    1.64 299.61892 62.13773  5624.79  6066.33 2.50 2.31  33.0 -0.389    19.65 21.47 02a59464o0306c 0x003030   4.909091  579.73        3.70   802.29       214.42   6454.40         7       0    1.48        4.73     6.73         2.38      0.50        4        0        3       0
59468.357821 16.271154 0.009642  1126    10 c    0  599.77 299.61892 62.13773  5260.77  9735.99 2.60 2.30 -53.3 -0.408    19.69 21.60 02a59468o0313c 0x100031 112.600000  554.17        4.48   708.78       189.43   3591.95         7       0   -8.28        5.89    11.75         4.15      0.95        4        0        3       0
59468.361023 15.640930 0.008094  2012    15 c    0  922.19 299.61892 62.13773  5241.91  9695.22 2.52 2.26 -59.2 -0.408    19.62 21.43 02a59468o0320c 0x100001 134.133333   -4.42        5.07    10.61         2.83      0.60         7       0   -4.42        5.07    10.61         2.83      0.60        7        0        0       0
59468.367027 18.978793 0.221817    93    19 c    0    2.39 299.61892 62.13773  5294.95  9773.00 2.63 2.40 -57.7 -0.400    18.76 20.66 02a59468o0333c 0x082010   4.894737    5.26        7.41    33.79         9.03      2.66         7       0   -2.34        8.55    20.45         6.47      1.21        5        1        1       0
59468.377172 19.302877      NaN    24    15 c    0    8.31 299.61892 62.13773  5311.96  9655.96 2.55 2.30 -56.2 -0.407    19.51 21.30 02a59468o0355c 0x002000   1.600000   -2.72        5.77    18.80         5.03      1.37         7       0   -2.72        5.77    18.80         5.03      1.37        7        0        0       0
59516.255912 19.241693      NaN    31    14 c    0    0.92 299.61892 62.13773  2395.60  3889.62 2.58 2.32  37.6 -0.386    19.31 20.80 02a59516o0161c 0x801000   2.214286    2.06        5.11    20.77         5.55      2.45         7       0    2.06        5.11    20.77         5.55      2.45        7        0        0       0
59516.259591 19.076453 0.166054    85    13 c    0    7.10 299.61892 62.13773  2376.73  3850.94 2.50 2.28  37.4 -0.390    19.19 20.68 02a59516o0169c 0x880030   6.538462   15.44        4.76    56.45        15.09     19.31         7       0    6.16        5.65    20.58         6.51      2.46        5        1        1       0
59516.265554 18.079051 0.101947   213    20 c    0    6.28 299.61892 62.13773  2435.24  3924.60 2.41 2.24  35.5 -0.397    18.87 20.27 02a59516o0182c 0x801000  10.650000   18.07        7.51    25.47         6.81      1.56         7       0   18.07        7.51    25.47         6.81      1.56        7        0        0       0
59516.277071 18.598565      NaN   -14    44 c    0    1.76 299.61892 62.13773  2456.10  3804.80 2.51 2.23  31.5 -0.396    17.80 19.09 02a59516o0207c 0xd00812  -0.318182    2.03       17.83    78.88        21.08      2.55         7       0     NaN         NaN      NaN          NaN       NaN        0        0        7       0
59524.268939 19.454622 0.235243    60    13 c    0    7.64 299.61892 62.13773  3454.85  9864.37 2.92 2.49 -53.0 -0.380    19.48 21.18 02a59524o0195c 0x082030   4.615385   35.23        5.07    62.22        16.63     24.99         7       0  -10.85        6.81    18.70         6.61      1.87        4        2        1       0
59524.272155 15.830283 0.007709  1690    12 c    0  628.66 299.61892 62.13773  3437.91  9824.51 3.07 2.65 -53.6 -0.398    19.38 21.17 02a59524o0202c 0x500831 140.833333  875.84        5.31   894.66       239.11   4156.97         7       0    5.79        9.03    13.65         5.57      0.77        3        1        3       0
59524.279981 18.900000 0.173718   100    16 c    0    5.11 299.61892 62.13773  3492.47  9900.30 3.14 2.71 -52.2 -0.381    19.38 21.14 02a59524o0219c 0x082030   6.250000   23.48        5.61    56.87        15.20     14.52         7       0   -3.77        6.48     4.51         1.42      0.09        5        1        1       0
59524.290543 15.287937 0.004678  2785    12 c    0 1497.66 299.61892 62.13773  3511.01  9777.81 3.22 2.82 -54.3 -0.356    19.25 21.10 02a59524o0242c 0x500a31 232.083333 2129.25        4.81  1053.38       281.53   6617.74         7       0  -58.00       13.00      NaN          NaN       NaN        1        0        6       0
