         MJD         m       dm   uJy  duJy F  err    chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   __tmp_SN  c1_mean c1_mean_err c1_stdev c1_stdev_err c1_X2norm c1_Nvalid c1_Nnan  c2_mean c2_mean_err c2_stdev c2_stdev_err c2_X2norm c2_Ngood c2_Nclip c2_Nmask c2_Nnan
58800.216379 18.767304      NaN    41    24 o    0     1.13 299.61892 62.13773  4411.58  3728.13  2.63 1.79  35.8 -0.445    18.72 19.18 02a58800o0091o 0x000000   1.708333    -4.82        9.53    36.11         9.65      2.22         7       0     7.32       11.33    19.43         6.15      0.62        5        1        1       0
58800.220294 19.155932      NaN     4    25 o    0     1.00 299.61892 62.13773  4390.96  3689.83  2.30 1.77  35.9 -0.451    18.69 19.08 02a58800o0099o 0x000000   0.160000    18.70       10.25    26.59         7.11      0.91         7       0    18.83       11.15    29.12         8.41      1.09        6        0        1       0
58800.225658 18.489118      NaN    59    29 o    0     0.76 299.61892 62.13773  4448.62  3764.67  2.60 1.78  36.7 -0.450    18.62 19.00 02a58800o0110o 0x000000   2.034483    19.85       10.84    47.23        12.62      2.16         7       0     2.32       12.68    19.21         6.08      0.45        5        1        1       0
58800.235586 18.574166      NaN    45    30 o    0     0.79 299.61892 62.13773  4465.31  3653.36  2.28 1.74  36.1 -0.450    18.70 19.08 02a58800o0130o 0x000000   1.500000    17.77       10.31    19.91         5.32      0.58         7       0    19.47       10.82    20.31         5.86      0.64        6        0        1       0
58802.252365 19.696897      NaN     3    15 o    0     1.27 299.61892 62.13773  5204.75  2361.38  1.98 1.84 -12.3 -0.413    19.29 19.90 01a58802o0165o 0x000000   0.200000     8.58        6.79    10.94         2.92      0.42         7       0     8.58        6.79    10.94         2.92      0.42        7        0        0       0
58802.255701 19.510313      NaN     0    19 o    0     1.73 299.61892 62.13773  5224.97  2400.30  2.04 1.90 -12.0 -0.403    19.26 19.83 01a58802o0172o 0x000000   0.000000    -7.89        6.24    14.19         3.79      0.68         7       0    -7.89        6.24    14.19         3.79      0.68        7        0        0       0
58802.261765 19.569016      NaN   -19    18 o    0     1.05 299.61892 62.13773  5169.09  2323.70  2.13 2.02 -19.1 -0.387    19.17 19.75 01a58802o0185o 0x080010  -1.055556     3.19        6.28    27.73         7.41      3.25         7       0    -3.05        7.67     7.04         2.22      0.17        5        1        1       0
58802.272079 19.766969      NaN   -40    15 o    0     1.54 299.61892 62.13773  5153.62  2441.42  2.16 2.07 -22.6 -0.396    19.09 19.62 01a58802o0207o 0x000000  -2.666667     5.32        6.64    24.80         6.63      2.02         7       0    -3.82        7.22    10.52         3.04      0.32        6        1        0       0
58810.204427 16.889651 0.143174   637    84 o    0     0.96 299.61892 62.13773  8188.27  6595.26  2.13 1.92 -85.8 -0.408    17.42 20.01 01a58810o0065o 0x100002   7.583333    21.48       30.17   131.16        35.05      2.45         7       0    10.68       44.11    69.59        28.41      0.88        3        0        4       0
58810.207650 16.866048 0.098400   651    59 o    0     1.16 299.61892 62.13773  8206.55  6631.93  2.17 1.97 -86.4 -0.411    17.99 20.53 01a58810o0072o 0x100002  11.033898   -16.92       20.98    36.15         9.66      0.42         7       0     4.15       30.77    26.31        10.74      0.25        3        0        4       0
58810.212779 16.752154 0.073584   723    49 o    0     1.51 299.61892 62.13773  8144.32  6557.26  2.20 1.92 -87.0 -0.419    18.17 20.76 01a58810o0083o 0x002000  14.755102    -3.76       19.29    34.01         9.09      0.42         7       0    27.83       29.37    21.73         8.87      0.20        3        0        4       0
58810.222666 15.389627      NaN  1021   505 o    0     5.37 299.61892 62.13773  8125.64  6676.67  2.25 2.04 -86.7 -0.403    15.72 18.44 01a58810o0104o 0x500812   2.021782  -371.41      158.59  1034.65       276.52      5.77         7       0      NaN         NaN      NaN          NaN       NaN        0        0        7       0
58818.234167 15.436878 0.025489  2428    57 o    0     4.88 299.61892 62.13773  7034.82   651.17  2.69 2.00 -13.8 -0.389    18.02 18.91 01a58818o0003o 0xd00922  42.596491   -68.09       20.24    75.55        20.19      1.58         7       0   -25.73       41.96   164.05        82.02      7.59        2        0        5       0
58818.237387 15.259465 0.056964  2859   150 o    0     2.43 299.61892 62.13773  7055.18   689.35  2.65 2.08 -17.0 -0.359    16.93 17.65 01a58818o0010o 0xd00a32  19.060000  2892.72       44.44  6579.00      1758.31   3446.53         7       0   244.56       77.70    66.47        33.23      0.36        2        0        5       0
58818.242935 15.458102 0.040584  2381    89 o    0     0.91 299.61892 62.13773  7002.37   612.61  2.54 2.02 -16.7 -0.378    17.60 18.29 01a58818o0022o 0xd00812  26.752809    49.46       29.38   127.31        34.02      2.53         7       0    24.07       42.09    89.80        36.66      1.56        3        0        4       0
58818.252813 12.943247      NaN -3517  8046 o    0     1.89 299.61892 62.13773  6987.74   736.20  2.34 1.93 -20.3 -0.369    12.35 12.87 01a58818o0043o 0x900002  -0.437112  2404.97     3264.01 10310.45      2755.58      1.23         7       0      NaN         NaN      NaN          NaN       NaN        0        0        7       0
58826.201140 15.000832 0.008679  3628    29 o    0     2.32 299.61892 62.13773  2210.56  6982.45  2.00 1.92 -62.5 -0.421    18.99 19.37 01a58826o0033o 0x880030 125.103448   532.10        6.67  1374.92       367.46   6454.81         7       0   -17.74        7.92     6.28         1.99      0.12        5        1        1       0
58826.203968 15.024429 0.008564  3550    28 o    0     2.81 299.61892 62.13773  2231.25  7021.36  2.11 2.00 -79.1 -0.418    19.01 19.47 01a58826o0039o 0xc00130 126.785714   793.93        7.54  1945.46       519.95  10296.40         7       0   -16.56        8.22    35.31        10.19      2.85        6        0        1       0
58826.209563 15.022901 0.008857  3555    29 o    0     1.49 299.61892 62.13773  2170.10  6941.50  2.21 2.05  89.2 -0.413    19.00 19.53 01a58826o0051o 0x880030 122.586207   -22.72        7.42    51.78        13.84      6.56         7       0     1.03        8.63    26.38         8.34      2.17        5        2        0       0
58826.220745 15.044182 0.009032  3486    29 o    0     2.06 299.61892 62.13773  2150.37  7055.13  2.40 2.11  88.2 -0.394    18.93 19.49 01a58826o0075o 0x880030 120.206897   932.57        8.47  2252.54       602.02  11223.42         7       0   -11.94       10.96    16.22         5.73      0.55        4        1        2       0
58828.214539 14.925684 0.011729  3888    42 o    0     5.05 299.61892 62.13773  1668.09 10055.34  2.05 1.83 -49.7 -0.509    18.51 18.99 02a58828o0064o 0xc00810  92.571429   -22.59       14.64   120.66        32.25      8.99         7       0     9.38       20.72     4.62         1.89      0.02        3        0        4       0
58828.217756 14.914019 0.010498  3930    38 o    0    10.49 299.61892 62.13773  1648.27 10006.66  2.00 1.75 -44.9 -0.520    18.53 18.97 02a58828o0071o 0x900011 103.421053   -29.80       11.71    80.18        21.43      6.09         7       0    -5.76       13.70    20.95         6.62      0.48        5        0        2       0
58828.223004 14.938607 0.011586  3842    41 o    0     6.98 299.61892 62.13773  1702.44 10085.38  2.09 1.72 -46.4 -0.512    18.49 18.94 02a58828o0082o 0xc00810  93.707317   -32.26       15.10   114.39        30.57      6.93         7       0    22.23       22.45    30.66        12.52      0.51        3        0        4       0
58828.226889 14.680286 0.307633  4874  1381 o    0     0.25 299.61892 62.13773 10530.28 10192.10  2.38 1.90 -50.7 -0.475    18.52 19.02 02a58828o0090o 0x900002   3.529327   929.00     1431.00      NaN          NaN       NaN         1       6      NaN         NaN      NaN          NaN       NaN        0        0        1       6
58828.229848 14.924289 0.015897  3893    57 o    0     5.89 299.61892 62.13773 10511.64 10152.40  2.51 1.90 -51.7 -0.495    18.55 19.00 02a58828o0096o 0xd00812  68.298246   -73.76       29.88   580.05       155.02      3.97         7       0   -12.47       40.01    81.32        40.66      2.03        2        0        5       0
58828.233062 14.895665 0.013039  3997    48 o    0     3.54 299.61892 62.13773  1720.86  9966.52  2.21 1.68 -46.7 -0.520    18.46 18.87 02a58828o0103o 0xc00830  83.270833   -49.23       15.82   133.25        35.61     10.07         7       0    -4.35       23.30    26.03        10.62      0.45        3        0        4       0
58836.217385 14.105449 0.003673  8276    28 o    0  1453.86 299.61892 62.13773  9031.63  8111.83  2.43 2.41  71.1 -0.443    19.37 20.62 02a58836o0056o 0xd00a31 295.571429  1563.08        5.82  1988.30       531.40  17349.90         7       0   -34.00        8.62    13.05         5.33      0.79        3        0        4       0
58836.217842 14.655837 0.006534  4985    30 o    0    22.92 299.61892 62.13773  9013.03  8071.61  2.52 2.48  57.9 -0.426    19.40 20.62 02a58836o0057o 0xd00911 166.166667    18.29        7.16   157.35        42.05     71.03         7       0   -31.00       10.97    38.16        15.58      4.03        3        1        3       0
58836.221976 14.760234 0.006714  4528    28 o    0     7.48 299.61892 62.13773  9068.34  8147.19  2.72 2.58 -62.6 -0.408    19.32 20.61 02a58836o0066o 0xc00b30 161.714286   -26.46        5.28    64.07        17.12     19.34         7       0   -28.60        8.37    24.09         9.83      2.52        3        2        2       0
58836.231453 14.169903 0.003898  7799    28 o    0   789.08 299.61892 62.13773  9085.94  8027.33  2.90 2.65 -60.0 -0.423    19.18 20.62 02a58836o0086o 0xd00831 278.535714   795.07        6.10  1247.47       333.40   6452.85         7       0    -8.13       10.94     2.83         1.41      0.03        2        0        5       0
58910.610803 15.098791 0.007861  3315    24 o    0    12.24 299.61892 62.13773  6785.70  1592.52  2.27 2.18 -11.7 -0.378    19.30 20.51 01a58910o0833o 0x100031 138.125000   459.95        4.85   893.62       238.83   4735.88         7       0    -8.41        6.25    19.26         6.81      2.40        4        0        3       0
58910.614124 15.064935 0.007619  3420    24 o    0     3.98 299.61892 62.13773  6764.11  1552.53  2.18 2.12 -77.3 -0.393    19.30 20.46 01a58910o0840o 0x002010 142.500000    -4.65        5.29    60.23        16.10     15.19         7       0    12.34        5.61    16.68         4.81      1.44        6        0        1       0
58910.620262 15.014383 0.006970  3583    23 o    0    13.12 299.61892 62.13773  6824.19  1635.07  2.17 2.12 -27.2 -0.400    19.34 20.49 01a58910o0853o 0x100011 155.782609    -4.27        5.41    44.02        11.76      8.19         7       0     8.10        5.75    19.36         5.59      1.74        6        0        1       0
58910.630370 14.551069 0.004351  5490    22 o    0   613.02 299.61892 62.13773  6843.15  1511.72  2.50 2.46  -8.2 -0.362    19.27 20.53 01a58910o0874o 0x180031 249.545455    61.70        5.28   186.98        49.97    220.55         7       0     2.04        7.07     3.37         1.19      0.06        4        1        2       0
58934.619069 15.080281 0.355472  3372  1104 o    0     1.84 299.61892 62.13773  9050.70  8084.20  2.36 2.18  18.4 -0.385    15.49 16.76 01a58934o0839o 0x900002   3.054348  -277.59      408.30  1216.35       325.08      1.20         7       0  1082.00     1230.00      NaN          NaN       NaN        1        0        6       0
58934.627947 15.391341 0.197679  2532   461 o    0     4.33 299.61892 62.13773  9090.98  8129.35  2.40 2.21  20.0 -0.367    15.75 17.01 01a58934o0858o 0x900002   5.492408  -237.09      184.62   633.02       169.18      1.59         7       0   310.00      573.00      NaN          NaN       NaN        1        0        6       0
58934.629325 17.850111      NaN     5    86 o    0     0.82 299.61892 62.13773    31.86  8162.83  2.40 2.22 -55.2 -0.424    17.73 19.02 01a58934o0861o 0xd00912   0.058140   -90.31       31.99   169.66        48.98      4.77         6       1     4.59       44.04   134.58        54.94      2.94        3        0        3       1
58934.633416 15.196035 0.022209  3031    62 o    0     2.08 299.61892 62.13773  9108.62  8007.02  2.42 2.22  20.2 -0.393    18.07 19.28 01a58934o0869o 0xd00832  48.887097   -75.05       22.49   127.14        33.98      3.87         7       0   -56.21       32.65    57.69        23.55      0.94        3        0        4       0
58950.472917 15.437773 0.017007  2426    38 o    0     1.34 299.61892 62.13773  2637.95  1813.28  2.27 2.13  55.0 -0.405    18.64 19.26 01a58950o0532o 0x080010  63.842105     8.04       11.14   101.12        27.03     11.83         7       0   -22.60       15.69    32.20        11.38      1.13        4        1        2       0
58950.475845 15.449924 0.016745  2399    37 o    0     1.65 299.61892 62.13773  2616.31  1775.93  2.37 2.19  16.0 -0.370    18.64 19.28 01a58950o0538o 0x080010  64.837838    -4.91       11.28    80.10        21.41      7.58         7       0    -0.34       15.13    24.38         8.62      0.62        4        1        2       0
58950.481259 15.376858 0.013117  2566    31 o    0     1.62 299.61892 62.13773  2677.49  1852.30  2.08 2.00  17.7 -0.404    18.78 19.34 01a58950o0549o 0x001010  82.774194    -1.70        9.44    72.23        19.30      6.43         7       0    15.70       10.77    31.74        10.04      1.61        5        0        2       0
58950.492556 15.395207 0.012480  2523    29 o    0     2.76 299.61892 62.13773  2696.89  1735.27  2.23 1.99  -2.0 -0.377    18.81 19.40 01a58950o0572o 0x400210  87.000000    -1.42        9.43   103.34        27.62     14.53         7       0    50.53       12.16    30.30        10.71      1.72        4        1        2       0
58966.555742 15.523411 0.009685  2242    20 o    0     2.57 299.61892 62.13773  5291.35  9713.23  2.09 2.02   6.9 -0.385    19.39 20.50 01a58966o0716o 0x000030 112.100000   -21.29        5.15    31.55         8.43      6.50         7       0    -6.46        5.70     9.62         2.78      0.45        6        0        1       0
58966.558968 15.487216 0.010773  2318    23 o    0     2.34 299.61892 62.13773  5273.29  9674.54  2.25 2.15   6.4 -0.388    19.36 20.57 01a58966o0723o 0x000010 100.782609    -6.73        5.65    48.44        12.95      8.27         7       0     6.83        5.99    12.61         3.64      0.63        6        0        1       0
58966.565423 15.517615 0.010597  2254    22 o    0     6.13 299.61892 62.13773  5328.56  9752.55  2.16 2.13 -18.2 -0.399    19.40 20.58 01a58966o0737o 0x000010 102.454545     0.38        5.47    39.18        10.47      6.85         7       0    13.81        5.88     8.73         2.52      0.39        6        0        1       0
58966.577429 15.488623 0.011725  2315    25 o    0     4.69 299.61892 62.13773  5349.45  9637.87  2.56 2.49 -19.8 -0.372    19.23 20.55 01a58966o0763o 0x400830  92.600000    63.15        7.20   133.66        35.72     58.08         7       0    21.42       13.38     5.66         2.83      0.09        2        2        3       0
58970.582937 14.647808 0.004324  5022    20 o    0  1914.85 299.61892 62.13773  2000.66  5948.26  2.02 1.86 -15.2 -0.409    19.59 20.83 01a58970o0756o 0x180011 251.100000     1.35        4.78    40.16        10.73     10.82         7       0     9.19        5.79    15.42         4.88      1.22        5        1        1       0
58970.588467 15.494737 0.009433  2302    20 o    0     4.15 299.61892 62.13773  1980.13  5912.12  2.31 2.04  -9.4 -0.372    19.49 20.87 01a58970o0768o 0x080010 115.100000   -10.43        4.83    57.22        15.29     15.79         7       0    -4.71        5.55    11.47         3.63      0.87        5        1        1       0
58970.607871 15.497570 0.009458  2296    20 o    0     3.75 299.61892 62.13773  2034.55  5990.88  2.18 1.99  -5.8 -0.387    19.62 21.03 01a58970o0809o 0x000030 114.800000   350.74        4.55   664.12       177.49   4072.90         7       0    -3.18        5.65    17.20         5.44      2.05        5        0        2       0
58970.615378 15.516171 0.009621  2257    20 o    0     3.83 299.61892 62.13773  2052.12  5875.40  2.16 1.90  -6.5 -0.394    19.56 20.85 01a58970o0825o 0x000010 112.850000    -3.53        4.98    47.98        12.82     13.37         7       0    13.55        5.39    20.89         6.03      2.32        6        0        1       0
58974.578643 15.539511 0.013271  2209    27 o    0     1.29 299.61892 62.13773  2002.43  5950.08  2.10 1.98 -15.2 -0.401    19.00 19.61 01a58974o0757o 0x000010  81.814815    -3.64        7.01    76.93        20.56     13.42         7       0    15.86        7.40    27.79         8.02      2.44        6        0        1       0
58974.581859 15.519544 0.013511  2250    28 o    0     1.41 299.61892 62.13773  1983.92  5912.40  2.01 1.92 -17.0 -0.407    19.08 19.62 01a58974o0764o 0x080010  80.357143    -2.37        8.21    59.94        16.02      6.60         7       0    -6.80        9.66    13.15         4.16      0.35        5        1        1       0
58974.602269 15.575489 0.012702  2137    25 o    0     1.28 299.61892 62.13773  2040.12  5990.51  1.99 1.87  -5.3 -0.411    19.21 19.88 01a58974o0808o 0x000010  85.480000   -15.05        6.98    51.51        13.77      6.25         7       0    -2.43        7.36    21.84         6.31      1.64        6        0        1       0
58974.609343 15.548890 0.011403  2190    23 o    0     2.43 299.61892 62.13773  2056.72  5874.76  1.99 1.85  -3.8 -0.406    19.31 20.08 01a58974o0823o 0x000030  95.217391   308.65        5.49   802.11       214.37   3234.98         7       0    -7.99        6.43    10.19         3.22      0.47        5        0        2       0
58978.593061 15.593935 0.013436  2101    26 o    0     1.59 299.61892 62.13773   756.30  3630.60  2.02 1.77  81.7 -0.424    19.10 19.47 01a58978o0648o 0x000010  80.807692    -5.40        8.29    46.39        12.40      3.52         7       0     6.44        8.75    17.40         5.02      0.63        6        0        1       0
58978.598973 15.573966 0.012176  2140    24 o    0     1.79 299.61892 62.13773   734.41  3594.16  2.01 1.71  77.2 -0.425    19.09 19.48 01a58978o0660o 0x080010  89.166667    -2.28        7.77    55.05        14.71      5.55         7       0    12.57        8.22    15.13         4.37      0.44        6        1        0       0
58978.601789 15.565878 0.014604  2156    29 o    0     0.84 299.61892 62.13773   795.45  3666.91  2.05 1.76  84.3 -0.431    19.07 19.48 01a58978o0666o 0x000010  74.344828   -18.67        8.02    55.91        14.94      8.04         7       0     3.26        9.59    18.94         5.99      0.69        5        0        2       0
58978.613448 15.550875 0.013907  2186    28 o    0     0.96 299.61892 62.13773   810.80  3551.50  1.93 1.68  82.6 -0.422    19.14 19.45 01a58978o0691o 0x080010  78.071429     6.90        7.33    45.62        12.19      5.06         7       0     5.49        8.84    22.20         7.02      1.24        5        1        1       0
58982.582762 15.581092 0.011235  2126    22 o    0     1.86 299.61892 62.13773   758.23  3633.63  1.93 1.84  88.4 -0.418    19.48 20.39 01a58982o0740o 0x000010  96.636364    -6.95        5.50    38.61        10.32      5.41         7       0     3.59        5.82     6.79         1.96      0.23        6        0        1       0
58982.586070 15.588265 0.011310  2112    22 o    0     1.51 299.61892 62.13773   737.24  3596.04  1.92 1.80  89.3 -0.422    19.50 20.39 01a58982o0747o 0x000010  96.000000    -5.51        5.43    42.61        11.39     10.26         7       0    12.31        5.97    20.32         5.87      2.08        6        0        1       0
58982.595040 15.586724 0.011807  2115    23 o    0     0.75 299.61892 62.13773   796.19  3670.88  1.92 1.87 -88.9 -0.421    19.45 20.39 01a58982o0766o 0x080010  91.956522     7.31        5.46    33.30         8.90      3.76         7       0     4.48        6.28    12.02         3.80      0.65        5        2        0       0
58982.604981 15.586211 0.010775  2116    21 o    0     1.91 299.61892 62.13773   810.81  3554.61  1.91 1.87 -25.8 -0.415    19.46 20.42 01a58982o0786o 0x080010 100.761905    -0.50        5.46    45.68        12.21      7.21         7       0    -5.45        6.41     9.53         3.01      0.40        5        1        1       0
58984.573871 15.537056 0.010789  2214    22 o    0     2.91 299.61892 62.13773  1764.66  8990.98  2.29 1.93 -54.7 -0.466    19.39 20.40 02a58984o0646o 0x400110 100.636364    -2.57        6.09    31.95         8.54      3.82         7       0    -2.57        6.09    31.95         8.54      3.82        7        0        0       0
58984.581910 15.599634 0.013507  2090    26 o    0     1.90 299.61892 62.13773  1782.72  9034.05  2.13 2.09 -72.3 -0.449    19.31 20.35 02a58984o0663o 0x080010  80.384615   -16.65        6.49    26.72         7.14      2.65         7       0    -8.32        7.10    20.70         5.97      1.50        6        1        0       0
58984.586025 15.574981 0.011680  2138    23 o    0     4.88 299.61892 62.13773  1724.10  8951.69  2.09 2.07 -70.1 -0.450    19.35 20.42 02a58984o0672o 0x080010  92.956522     1.67        6.05    45.14        12.06      6.73         7       0     2.42        6.94    15.07         4.77      0.91        5        2        0       0
58984.609055 15.582114 0.011246  2124    22 o    0     3.93 299.61892 62.13773  1702.40  9068.59  2.20 1.99 -50.8 -0.465    19.37 20.46 02a58984o0721o 0x080030  96.545455   593.68        6.51  1544.06       412.67   8206.15         7       0     4.58        7.66    12.66         4.00      0.52        5        1        1       0
58986.575678 15.565375 0.010067  2157    20 o    0     6.48 299.61892 62.13773  6921.64 10128.97  2.22 1.95  17.5 -0.370    19.57 21.05 01a58986o0651o 0x081030 107.850000   283.31        4.55   603.42       161.27   2879.89         7       0    -1.69        6.58     7.02         2.48      0.29        4        1        2       0
58986.578898 15.596004 0.009320  2097    18 o    0     5.25 299.61892 62.13773  6899.91 10092.97  1.85 1.79 -76.9 -0.402    19.73 21.07 01a58986o0658o 0x080010 116.500000     3.86        5.40    36.53         9.76      5.60         7       0     4.65        6.21    12.11         3.83      0.77        5        1        1       0
58986.603051 15.599115 0.010385  2091    20 o    0     2.65 299.61892 62.13773  6949.23 10173.53  1.91 1.81 -84.9 -0.410    19.71 21.10 01a58986o0709o 0x000030 104.550000   281.14        3.82   465.77       124.48   3017.28         7       0    12.89        4.61    10.52         3.33      0.86        5        0        2       0
58986.606755 15.602756 0.010420  2084    20 o    0     2.33 299.61892 62.13773  6965.23 10056.15  2.03 1.95 -80.3 -0.407    19.61 20.98 01a58986o0717o 0x000010 104.200000     4.69        4.40    30.95         8.27      5.76         7       0    11.99        4.63    15.08         4.35      1.87        6        0        1       0
58990.532211 15.602235 0.010415  2085    20 o    0     4.45 299.61892 62.13773  6918.68 10124.51  1.98 1.79  17.1 -0.379    19.49 20.58 01a58990o0649o 0x000010 104.250000    -8.34        5.00    25.83         6.90      4.28         7       0     2.96        5.51     7.84         2.26      0.29        6        0        1       0
58990.534054 15.603277 0.011988  2083    23 o    0     4.40 299.61892 62.13773  6900.94 10084.61  2.03 1.83  21.2 -0.374    19.48 20.59 01a58990o0653o 0x000030  90.565217    84.26        5.27   164.44        43.95    199.53         7       0     1.05        6.65    12.23         3.87      0.66        5        0        2       0
58990.539065 15.625925 0.011177  2040    21 o    0     4.90 299.61892 62.13773  6953.94 10166.28  1.96 1.76  19.1 -0.385    19.55 20.61 01a58990o0663o 0x080030  97.142857    65.10        4.59   144.91        38.73    181.67         7       0     1.90        5.50    17.31         5.47      1.84        5        1        1       0
58990.544207 15.585698 0.010770  2117    21 o    0     7.30 299.61892 62.13773  6973.70 10047.13  2.03 1.80  22.8 -0.382    19.54 20.61 01a58990o0674o 0x400210 100.809524     6.58        5.69    35.26         9.42      6.37         7       0    20.72        6.22    18.03         5.20      1.38        6        1        0       0
58994.532657 15.674913 0.013920  1950    25 o    0     1.23 299.61892 62.13773   497.31  2089.00  2.27 2.04  -6.5 -0.406    19.42 20.74 01a58994o0657o 0x000010  78.000000    -9.35        4.91    45.77        12.23     11.05         7       0     4.47        5.24    18.39         5.31      1.93        6        0        1       0
58994.535914 15.646340 0.011931  2002    22 o    0     1.40 299.61892 62.13773   475.32  2052.57  2.07 1.89  -8.0 -0.416    19.51 20.77 01a58994o0664o 0x080010  91.000000     5.12        6.43    45.57        12.18      9.53         7       0    10.38        8.51    20.53         6.49      1.27        5        1        1       0
58994.541930 15.640930 0.011332  2012    21 o    0     1.45 299.61892 62.13773   536.48  2128.04  2.06 1.88   7.5 -0.423    19.57 20.79 01a58994o0677o 0x000010  95.809524    -9.35        5.67    48.18        12.88     10.18         7       0     7.42        6.12    19.09         5.51      1.71        6        0        1       0
58994.546557 15.651777 0.011991  1992    22 o    0     3.87 299.61892 62.13773 10422.73  2044.33  2.59 2.03   1.1 -0.383    19.37 20.74 01a58994o0687o 0x400130  90.545455    20.11        5.33    90.39        24.16     39.90         7       0     1.08        6.97    23.95         8.47      2.94        4        2        1       0
58994.547946 15.630725 0.011761  2031    22 o    0     2.30 299.61892 62.13773   554.46  2009.34  2.32 2.05  -4.8 -0.396    19.47 20.81 01a58994o0690o 0x000010  92.318182   -12.85        5.91    55.19        14.75     10.13         7       0     2.15        6.26    18.29         5.28      1.49        6        0        1       0
58994.549786 15.671023 0.011651  1957    21 o    0     2.46 299.61892 62.13773 10399.27  2003.80  2.38 2.21 -19.7 -0.392    19.48 20.74 01a58994o0694o 0x400230  93.190476   267.73        4.84   876.25       234.19   4025.90         7       0    19.42        6.36    12.11         4.28      0.93        4        1        2       0
58994.557068 15.656146 0.010398  1984    19 o    0     8.01 299.61892 62.13773 10460.36  2085.73  2.23 2.05 -13.4 -0.391    19.58 20.81 01a58994o0709o 0x000010 104.421053    -6.06        5.23    35.50         9.49      6.39         7       0     4.81        5.64    21.76         6.28      2.35        6        0        1       0
58994.569084 15.665489 0.011591  1967    21 o    0     8.84 299.61892 62.13773 10478.28  1968.02  2.45 1.96  -2.9 -0.384    19.47 20.77 01a58994o0735o 0x080010  93.666667   -14.44        6.48    37.95        10.14      4.69         7       0     9.04        8.99    14.22         5.03      0.60        4        1        2       0
58998.534221 15.625925 0.010644  2040    20 o    0     4.29 299.61892 62.13773   489.77  2090.35  2.42 2.11  -8.4 -0.372    19.55 21.18 01a58998o0645o 0x081030 102.000000   317.11        5.16   654.61       174.95   2781.62         7       0    -2.32        7.03    16.02         5.66      0.90        4        1        2       0
58998.537982 15.643091 0.010814  2008    20 o    0     2.50 299.61892 62.13773   467.48  2055.01  2.52 2.23  -4.8 -0.376    19.48 21.21 01a58998o0653o 0x400230 100.400000   313.73        4.89   695.63       185.92   3259.67         7       0    19.45        6.47     3.59         1.27      0.07        4        0        3       0
58998.541735 15.660533 0.010989  1976    20 o    0     1.77 299.61892 62.13773   530.23  2129.15  2.35 2.10  -7.0 -0.387    19.60 21.21 01a58998o0661o 0x080010  98.800000     0.50        5.04    43.75        11.69      9.68         7       0     0.90        5.87    20.05         6.34      2.26        5        1        1       0
58998.542654 15.699123 0.010818  1907    19 o    0     3.67 299.61892 62.13773 10416.33  2041.73  2.76 2.37  -1.9 -0.344    19.50 21.12 01a58998o0663o 0x400230 100.368421   173.01        4.43   509.03       136.04   1802.82         7       0    18.18        5.67    10.55         3.73      0.83        4        1        2       0
58998.544497 15.686107 0.010689  1930    19 o    0     6.07 299.61892 62.13773 10397.38  1999.10  2.86 2.26  -0.7 -0.349    19.45 21.12 01a58998o0667o 0x400130 101.578947   266.75        4.99   746.41       199.49   3287.36         7       0    -5.07        6.05    24.49         7.74      3.26        5        0        2       0
58998.547258 15.619028 0.010577  2053    20 o    0     6.30 299.61892 62.13773 10458.41  2081.70  2.67 2.21  -2.5 -0.362    19.53 21.15 01a58998o0673o 0x400830 102.650000   166.81        4.70   572.22       152.93   1962.04         7       0     4.69        7.20    15.14         6.18      1.36        3        1        3       0
58998.547718 15.690617 0.011863  1922    21 o    0     2.61 299.61892 62.13773   549.01  2009.21  2.53 2.17  -8.9 -0.367    19.51 21.23 01a58998o0674o 0x000030  91.523810   518.43        4.90   851.55       227.59   4516.16         7       0    -5.50        6.50    10.66         3.77      0.67        4        0        3       0
58998.553311 14.080163 0.002435  8471    19 o    0  6009.21 299.61892 62.13773 10477.30  1965.73  2.79 2.37  -1.7 -0.356    19.42 21.21 01a58998o0686o 0x500831 445.842105  1363.75        5.46  2481.00       663.08  39513.39         7       0    -5.44        8.96    23.50         9.59      2.31        3        1        3       0
59002.512834 15.682737 0.011777  1936    21 o    0     6.58 299.61892 62.13773  5331.34  8160.17  2.80 2.40   7.6 -0.299    19.05 20.06 01a59002o0599o 0x002010  92.190476    -7.50        6.75    61.26        16.37     11.57         7       0    13.98        7.28    24.38         7.04      1.47        6        0        1       0
59002.515598 15.681616 0.012885  1938    23 o    0     3.46 299.61892 62.13773  5312.24  8121.49  2.84 2.40   7.3 -0.286    19.04 20.08 01a59002o0605o 0x400130  84.260870   -25.88        6.46    45.26        12.10      7.55         7       0   -10.68        7.06    32.06         9.26      3.37        6        0        1       0
59002.518360 15.697985 0.012512  1909    22 o    0     4.28 299.61892 62.13773  5368.37  8198.86  2.77 2.35   7.2 -0.302    19.06 20.06 01a59002o0611o 0x400130  86.772727   -28.53        6.29    61.61        16.46     14.48         7       0    -5.57        6.84    27.82         8.03      2.82        6        0        1       0
59002.529354 15.680496 0.012312  1940    22 o    0     1.54 299.61892 62.13773  5386.27  8083.83  2.33 2.03   6.1 -0.367    19.24 20.12 01a59002o0634o 0x082010  88.181818    -1.05        5.93    40.16        10.73      5.91         7       0     0.67        6.89    11.77         3.72      0.57        5        1        1       0
