ControlID          MJD   MJDbin       uJy     duJy   stdev X2norm Nclip Ngood Nexcluded     Mask         m       dm   __tmp_SN
        5          NaN 58038.50       NaN      NaN     NaN    NaN     4     0         4 0x800000       NaN      NaN        NaN
        5          NaN 58039.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58040.330621 58040.50    -8.699   10.575   28.92  2.564     0     3         1 0x000000 20.146546      NaN  -0.822625
        5          NaN 58041.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58042.326931 58042.50   -41.000   22.000     NaN    NaN     0     1         3 0x002000 19.351140      NaN  -1.863636
        5          NaN 58043.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58044.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58045.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58046.307835 58046.50    -3.000   16.000     NaN    NaN     0     1         3 0x002000 19.696897      NaN  -0.187500
        5          NaN 58047.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58048.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58049.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58050.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58051.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58052.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58053.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58054.299359 58054.50     2.102   17.635   24.75  0.978     0     2         6 0x002000 19.548934      NaN   0.119206
        5          NaN 58055.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58056.307269 58056.50   -24.723    8.521   21.37  1.731     0     4         0 0x000000 20.380971      NaN  -2.901464
        5          NaN 58057.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58058.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58059.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58060.297622 58060.50    20.769   21.988   15.31  0.116     0     4         0 0x000000 19.054543      NaN   0.944568
        5          NaN 58061.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58062.286857 58062.50    -0.185   15.794   26.20  0.701     0     4         0 0x000000 19.710938      NaN  -0.011703
        5          NaN 58063.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58064.299281 58064.50   -17.484    9.536   29.18  2.457     0     4         0 0x000000 20.258832      NaN  -1.833510
        5          NaN 58065.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58066.287827 58066.50     6.031    8.683   32.13  2.228     0     6         6 0x000000 20.134439      NaN   0.694617
        5          NaN 58067.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58068.286217 58068.50    36.315   16.473   67.73  3.340     1     4         3 0x000000 19.067134      NaN   2.204577
        5          NaN 58069.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58070.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58071.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58072.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58073.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
