          MJD          m        dm   uJy   duJy  F  err   chi/N         RA      Dec         x         y   maj   min   phi  apfit  mag5sig    Sky             Obs     Mask    __tmp_SN  c1_mean  c1_mean_err  c1_stdev  c1_stdev_err  c1_X2norm  c1_Nvalid  c1_Nnan  c2_mean  c2_mean_err  c2_stdev  c2_stdev_err  c2_X2norm  c2_Ngood  c2_Nclip  c2_Nmask  c2_Nnan
 58470.669967  19.401649       NaN   -43     21  o    0    1.38  185.46033  4.48168   8124.42   4374.51  1.99  1.91  67.6 -0.551    18.85  19.16  02a58470o0997o 0x002000   -2.047619     1.50         7.77     21.97          5.49       1.05          8        0     1.50         7.77     21.97          5.49       1.05         8         0         0        0
 58472.660935  19.102305       NaN    20     21  o    0    1.26  185.46033  4.48168   8692.61   8275.95  4.02  3.02 -81.5 -0.395    19.05  20.37  01a58472o0984o 0x002000    0.952381     9.41         8.06     16.32          4.08       0.53          8        0     9.41         8.06     16.32          4.08       0.53         8         0         0        0
 58472.669846  17.362757       NaN    43    123  o    0    1.00  185.46033  4.48168   8674.64   8204.92  3.95  2.92 -83.7 -0.437    17.90  18.49  01a58472o1001o 0x100002    0.349593   -18.90        40.92     69.06         17.27       0.35          8        0      NaN          NaN       NaN           NaN        NaN         0         0         8        0
 58476.616259  19.169763       NaN   -28     26  o    0    1.07  185.46033  4.48168   2875.13   2597.51  3.08  2.95   0.4 -0.444    18.63  19.73  01a58476o0899o 0x000000   -1.076923     4.02         9.15     26.96          6.74       1.11          8        0     4.02         9.15     26.96          6.74       1.11         8         0         0        0
 58476.624385  18.657725       NaN    50     25  o    0    1.01  185.46033  4.48168   2858.75   2533.45  3.56  2.95  -3.9 -0.418    18.62  19.76  01a58476o0916o 0x000000    2.000000     2.09         9.03     16.03          4.01       0.39          8        0     2.09         9.03     16.03          4.01       0.39         8         0         0        0
 58476.632471  18.978793       NaN   -15     31  o    0    0.72  185.46033  4.48168   2919.21   2583.94  3.54  3.01  -4.7 -0.413    18.59  19.78  01a58476o0933o 0x000000   -0.483871    15.36         9.58     27.35          6.84       1.04          8        0    15.36         9.58     27.35          6.84       1.04         8         0         0        0
 58476.640711  18.606822       NaN    38     31  o    0    0.97  185.46033  4.48168   2938.87   2438.37  4.73  3.18   1.5 -0.392    18.41  19.80  01a58476o0950o 0x000000    1.225806   -12.55        10.86     43.51         10.88       2.01          8        0   -31.30        12.51     26.65          7.69       0.79         6         1         1        0
 58478.619694  19.631075       NaN   -18     17  o    0    1.17  185.46033  4.48168   4275.11   2389.73  2.00  1.94  26.5 -0.450    19.01  19.59  02a58478o0910o 0x000000   -1.058824     1.52         6.77     18.02          4.50       0.89          8        0     1.52         6.77     18.02          4.50       0.89         8         0         0        0
 58478.627822  19.142275       NaN    26     18  o    0    1.19  185.46033  4.48168   4292.44   2430.59  1.98  1.94  -2.2 -0.458    19.04  19.60  02a58478o0927o 0x000000    1.444444     1.40         5.47     18.29          4.57       1.57          8        0     1.40         5.47     18.29          4.57       1.57         8         0         0        0
 58478.636048  19.569016       NaN     6     16  o    0    1.09  185.46033  4.48168   4233.12   2352.67  1.99  1.94 -54.9 -0.445    19.06  19.62  02a58478o0944o 0x000000    0.375000     3.59         5.55     19.64          4.91       1.74          8        0     3.59         5.55     19.64          4.91       1.74         8         0         0        0
 58478.644661  19.334813       NaN    16     17  o    0    1.26  185.46033  4.48168   4211.05   2470.82  1.97  1.93 -36.9 -0.447    19.07  19.61  02a58478o0961o 0x000000    0.941176    -0.40         6.02     11.61          2.90       0.56          8        0    -0.40         6.02     11.61          2.90       0.56         8         0         0        0
 58482.631053  15.350937       NaN  -175    876  o    0    0.79  185.46033  4.48168   8051.89   6233.08  2.34  2.32  66.0 -0.436    14.81  14.99  02a58482o0570o 0x900002   -0.199772  -410.89       270.12    744.35        186.09       0.93          8        0      NaN          NaN       NaN           NaN        NaN         0         0         8        0
 58482.640371  16.088739       NaN  -281    444  o    0    1.40  185.46033  4.48168   8029.06   6351.90  2.44  2.42  29.7 -0.443    15.50  15.74  02a58482o0587o 0x900002   -0.632883  -175.51       163.50    301.21         75.30       0.38          8        0      NaN          NaN       NaN           NaN        NaN         0         0         8        0
 58488.609797  19.454622       NaN    -6     20  o    0    0.96  185.46033  4.48168   8659.32   2477.81  3.77  3.39 -77.6 -0.397    19.21  21.04  01a58488o0880o 0x000000   -0.300000     1.43         6.79     24.47          6.12       1.73          8        0     1.43         6.79     24.47          6.12       1.73         8         0         0        0
 58488.617995  19.351140       NaN    12     18  o    0    1.06  185.46033  4.48168   8640.60   2409.91  3.71  3.19 -84.4 -0.405    19.22  21.03  01a58488o0897o 0x000000    0.666667    -3.52         6.48     24.37          6.09       1.77          8        0    -3.52         6.48     24.37          6.09       1.77         8         0         0        0
 58488.626158  19.510313       NaN     0     19  o    0    1.02  185.46033  4.48168   8700.72   2458.34  3.75  2.92 -85.9 -0.423    19.31  21.10  01a58488o0914o 0x000000    0.000000    -2.58         6.17     23.66          5.91       1.90          8        0    -2.58         6.17     23.66          5.91       1.90         8         0         0        0
 58488.634305  19.631075       NaN   -12     17  o    0    1.11  185.46033  4.48168   8721.16   2311.17  3.70  2.92 -87.8 -0.425    19.31  21.07  01a58488o0931o 0x000000   -0.705882     6.59         5.98     21.18          5.29       1.78          8        0     6.59         5.98     21.18          5.29       1.78         8         0         0        0
 58492.602084  19.766969       NaN   -13     15  o    0    1.33  185.46033  4.48168   6716.77   4414.08  3.56  3.21 -78.9 -0.398    19.34  21.41  01a58492o0855o 0x000000   -0.866667    -1.50         5.90     17.73          4.43       1.06          8        0    -1.50         5.90     17.73          4.43       1.06         8         0         0        0
 58492.610452  19.529530       NaN     8     16  o    0    0.95  185.46033  4.48168   6699.17   4345.77  3.64  3.00 -85.0 -0.413    19.38  21.43  01a58492o0872o 0x000000    0.500000     9.08         5.45     21.22          5.30       2.10          8        0     1.93         5.92     13.97          3.73       0.85         7         1         0        0
 58492.618853  19.589310       NaN    14     13  o    0    1.11  185.46033  4.48168   6759.45   4393.19  3.59  2.90 -88.8 -0.414    19.42  21.45  01a58492o0889o 0x000000    1.076923    -2.60         5.01      7.16          1.79       0.25          8        0    -2.60         5.01      7.16          1.79       0.25         8         0         0        0
 58492.627124  19.766969       NaN   -15     15  o    0    0.95  185.46033  4.48168   6778.95   4246.73  3.66  2.84 -89.3 -0.419    19.40  21.49  01a58492o0906o 0x000000   -1.000000     1.28         5.10     16.86          4.21       1.18          8        0     1.28         5.10     16.86          4.21       1.18         8         0         0        0
 58496.584117  19.569016       NaN    -8     18  o    0    0.98  185.46033  4.48168   8659.50   6369.23  3.98  2.96 -84.6 -0.419    19.38  21.34  01a58496o0803o 0x000000   -0.444444    -1.75         6.10     16.76          4.19       0.94          8        0    -1.75         6.10     16.76          4.19       0.94         8         0         0        0
 58496.592407  19.472870       NaN     8     17  o    0    1.02  185.46033  4.48168   8640.94   6300.86  4.09  2.94 -84.7 -0.416    19.39  21.37  01a58496o0820o 0x000000    0.470588     0.25         6.30     23.89          5.97       1.73          8        0     0.25         6.30     23.89          5.97       1.73         8         0         0        0
 58496.600666  19.226921       NaN    20     18  o    0    0.79  185.46033  4.48168   8701.48   6349.53  4.08  2.98 -83.7 -0.414    19.37  21.38  01a58496o0837o 0x000000    1.111111    -3.41         6.13     18.83          4.71       1.12          8        0    -3.41         6.13     18.83          4.71       1.12         8         0         0        0
 58496.608957  19.631075       NaN     0     17  o    0    1.09  185.46033  4.48168   8721.25   6203.09  4.17  3.04 -83.0 -0.415    19.39  21.38  01a58496o0854o 0x000000    0.000000    -0.51         5.95     13.17          3.29       0.63          8        0    -0.51         5.95     13.17          3.29       0.63         8         0         0        0
 58498.566886  19.841877       NaN   -13     14  o    0    1.13  185.46033  4.48168   6209.24   2394.71  2.15  2.08 -51.6 -0.522    19.60  21.04  02a58498o0779o 0x000000   -0.928571    -0.09         4.53     14.00          3.50       1.23          8        0    -0.09         4.53     14.00          3.50       1.23         8         0         0        0
 58498.575204  19.841877       NaN     3     13  o    0    0.79  185.46033  4.48168   6225.43   2434.36  2.13  2.10 -58.9 -0.447    19.56  21.05  02a58498o0796o 0x000000    0.230769     4.30         3.98     14.88          3.72       1.81          8        0     4.30         3.98     14.88          3.72       1.81         8         0         0        0
 58498.583374  19.922338       NaN   -16     13  o    0    1.37  185.46033  4.48168   6167.38   2357.48  2.11  2.07 -65.0 -0.449    19.62  21.02  02a58498o0813o 0x000000   -1.230769     2.42         4.86     10.80          2.70       0.66          8        0     2.42         4.86     10.80          2.70       0.66         8         0         0        0
 58498.591539  20.009244       NaN    -7     12  o    0    1.23  185.46033  4.48168   6148.66   2475.15  2.07  2.00  35.8 -0.452    19.64  21.05  02a58498o0830o 0x000000   -0.583333    -1.64         4.21      7.43          1.86       0.38          8        0    -1.64         4.21      7.43          1.86       0.38         8         0         0        0
 58500.571745  19.510313       NaN   -24     19  o    0    0.89  185.46033  4.48168    929.89   2534.70  3.61  3.52  60.9 -0.400    19.24  21.37  01a58500o0781o 0x000000   -1.263158     1.69         6.40     19.42          4.85       1.16          8        0     1.69         6.40     19.42          4.85       1.16         8         0         0        0
 58500.579921  19.631075       NaN    -3     17  o    0    1.07  185.46033  4.48168    912.40   2466.94  3.50  3.30 -87.8 -0.410    19.28  21.42  01a58500o0798o 0x000000   -0.176471    -0.32         5.92     20.52          5.13       1.61          8        0    -0.32         5.92     20.52          5.13       1.61         8         0         0        0
 58500.588004  19.454622       NaN   -31     20  o    0    0.95  185.46033  4.48168    974.42   2516.21  4.12  3.90 -65.6 -0.380    19.10  21.42  01a58500o0815o 0x000000   -1.550000    16.06         7.02     15.71          3.93       0.64          8        0    16.06         7.02     15.71          3.93       0.64         8         0         0        0
 58500.596153  19.436675       NaN     7     18  o    0    0.97  185.46033  4.48168    993.91   2369.08  3.80  3.38  82.2 -0.403    19.22  21.43  01a58500o0832o 0x000000    0.388889    -5.11         6.27     22.17          5.54       1.48          8        0    -5.11         6.27     22.17          5.54       1.48         8         0         0        0
 58504.498236  18.786693       NaN   -23     37  o    0    1.72  185.46033  4.48168   6713.45   2688.78  3.50  3.12 -84.8 -0.421    18.08  18.95  01a58504o0625o 0x000000   -0.621622   -16.94        13.60     52.43         13.11       2.15          8        0   -24.54        14.83     53.98         14.43       2.24         7         0         1        0
 58504.508445  18.542463       NaN    31     36  o    0    0.99  185.46033  4.48168   6755.63   2707.75  3.26  2.85 -82.1 -0.427    18.25  19.02  01a58504o0642o 0x000000    0.861111    -0.27        12.77     32.24          8.06       0.83          8        0    -1.44        13.48     34.52          9.22       0.95         7         0         1        0
 58504.511421  18.542463       NaN    19     40  o    0    1.02  185.46033  4.48168   6696.48   2621.21  3.35  3.02 -87.0 -0.425    18.21  19.03  01a58504o0648o 0x000000    0.475000   -10.52        13.63     33.29          8.32       0.76          8        0    -9.35        14.46     35.67          9.53       0.87         7         0         1        0
 58504.524476  18.566153       NaN    22     38  o    0    1.12  185.46033  4.48168   6775.36   2547.70  3.32  3.04 -77.8 -0.414    18.26  19.10  01a58504o0675o 0x000000    0.578947   -11.68        12.54     30.90          7.73       0.70          8        0   -10.35        13.62     33.24          8.88       0.81         7         0         1        0
 58505.552873  19.169763       NaN   -26     26  o    0    1.37  185.46033  4.48168   6713.05   2519.08  3.12  2.67 -87.7 -0.463    18.45  19.39  01a58505o0666o 0x000000   -1.000000    16.60        10.41     29.33          7.33       1.05          8        0    16.60        10.41     29.33          7.33       1.05         8         0         0        0
 58505.564888  18.496580       NaN    46     33  o    0    0.89  185.46033  4.48168   6696.75   2438.72  3.21  2.74 -82.5 -0.438    18.50  19.43  01a58505o0684o 0x000000    1.393939   -11.20        10.66     33.56          8.39       1.17          8        0   -11.20        10.66     33.56          8.39       1.17         8         0         0        0
 58505.576617  19.051202       NaN   -11     29  o    0    1.26  185.46033  4.48168   6757.85   2474.55  3.27  2.69 -84.5 -0.449    18.49  19.45  01a58505o0703o 0x400110   -0.379310    -1.67        10.09     45.07         11.27       2.69          8        0    -1.67        10.09     45.07         11.27       2.69         8         0         0        0
 58505.588345  18.990530       NaN     8     28  o    0    1.14  185.46033  4.48168   6778.71   2315.30  3.38  2.74 -88.3 -0.431    18.46  19.47  01a58505o0721o 0x000000    0.285714    -3.66        10.44     30.07          7.52       1.08          8        0    -3.66        10.44     30.07          7.52       1.08         8         0         0        0
 58506.522716  18.186107       NaN    82     37  o    0    0.99  185.46033  4.48168  10100.37    410.81  2.88  2.10  38.2 -0.432    18.70  19.00  02a58506o0680o 0x000000    2.216216    -9.22        12.76     45.81         11.45       1.61          8        0   -10.21        13.51     49.38         13.20       1.87         7         0         1        0
 58506.524778  19.089302       NaN   -26     28  o    0    1.30  185.46033  4.48168  10057.74  10171.37  2.41  1.90  29.8 -0.393    18.76  19.00  02a58506o0684o 0x400110   -0.928571    -6.15         9.84     47.61         11.90       2.93          8        0    -1.78        10.34     48.22         12.89       3.10         7         0         1        0
 58506.531068  18.729535       NaN    18     33  o    0    1.00  185.46033  4.48168  10119.83    452.99  2.52  1.92  43.0 -0.491    18.74  19.03  02a58506o0697o 0x000000    0.545455    18.30        10.77     37.00          9.25       1.41          8        0     9.75        11.54     31.02          8.29       0.93         7         0         1        0
 58506.532573  18.640491       NaN    46     27  o    0    0.98  185.46033  4.48168    362.88    410.77  2.21  1.69  31.0 -0.524    18.77  19.08  02a58506o0700o 0x000000    1.703704    18.07         9.07     38.90          9.72       1.88          8        0    18.07         9.07     38.90          9.72       1.88         8         0         0        0
 58506.533031  19.051202  0.336953    87     27  o    0    1.47  185.46033  4.48168  10077.60  10213.43  2.49  1.88  32.3 -0.461    18.75  19.02  02a58506o0701o 0x000000    3.222222    -6.98         9.91     33.49          8.37       1.40          8        0    -6.98         9.91     33.49          8.37       1.40         8         0         0        0
 58506.536497  18.550302       NaN    42     32  o    0    0.86  185.46033  4.48168    319.65  10171.46  2.39  1.88  14.8 -0.404    18.80  19.09  02a58506o0708o 0x000000    1.312500    -9.55         9.64     28.66          7.17       1.00          8        0    -9.55         9.64     28.66          7.17       1.00         8         0         0        0
 58506.539323  18.816441       NaN    24     28  o    0    1.36  185.46033  4.48168  10062.96    375.82  2.36  1.97  39.4 -0.540    18.77  19.05  02a58506o0714o 0x000000    0.857143     9.23        10.09     29.86          7.46       1.03          8        0     9.23        10.09     29.86          7.46       1.03         8         0         0        0
 58506.540746  18.796518       NaN    23     29  o    0    1.12  185.46033  4.48168    383.17    451.26  2.22  1.74  38.2 -0.556    18.82  19.11  02a58506o0717o 0x000000    0.793103     9.32        10.06     21.35          5.34       0.62          8        0     6.96        10.68     21.94          5.86       0.65         7         0         1        0
 58506.541203  19.169763       NaN   -34     26  o    0    1.62  185.46033  4.48168  10018.65  10135.12  2.36  1.91  35.1 -0.497    18.75  19.04  02a58506o0718o 0x000000   -1.307692    21.56        11.73     36.68          9.17       1.20          8        0    21.93        12.55     39.60         10.58       1.40         7         0         1        0
 58506.544625  18.816441       NaN   -61     36  o    0    0.83  185.46033  4.48168    338.92  10211.77  2.34  1.93   5.9 -0.534    18.80  19.12  02a58506o0725o 0x000000   -1.694444    17.02        10.69     41.76         10.44       1.91          8        0    10.40        11.39     40.09         10.72       1.76         7         0         1        0
 58506.547590  18.978793       NaN   -55     31  o    0    1.12  185.46033  4.48168  10042.85    495.78  2.44  1.92  39.4 -0.522    18.85  19.07  02a58506o0731o 0x000000   -1.774194    -4.44        11.24     22.54          5.63       0.55          8        0    -3.57        11.87     24.07          6.43       0.63         7         0         1        0
 58506.548988  19.128787       NaN   -35     27  o    0    0.89  185.46033  4.48168    324.77    372.25  2.11  1.67  35.9 -0.555    18.83  19.13  02a58506o0734o 0x000000   -1.296296     8.40         8.41     25.93          6.48       1.24          8        0     8.40         8.41     25.93          6.48       1.24         8         0         0        0
 58506.549446  18.816441       NaN    24     28  o    0    1.32  185.46033  4.48168  10001.03  10254.55  2.33  1.92  32.9 -0.438    18.82  19.06  02a58506o0735o 0x000000    0.857143     1.70         9.88     18.24          4.56       0.40          8        0     1.70         9.88     18.24          4.56       0.40         8         0         0        0
 58506.552739  19.334813  0.340305    67     21  o    0    2.07  185.46033  4.48168    281.09  10132.84  2.37  1.97  17.0 -0.334    18.79  19.14  02a58506o0742o 0x000000    3.190476     5.60         8.74     27.80          6.95       1.44          8        0     5.60         8.74     27.80          6.95       1.44         8         0         0        0
 58506.557135  19.115465       NaN     1     27  o    0    1.04  185.46033  4.48168    307.21    490.59  2.14  1.75  39.5 -0.614    18.81  19.15  02a58506o0751o 0x000000    0.037037     1.61         9.08     20.80          5.20       0.64          8        0     1.61         9.08     20.80          5.20       0.64         8         0         0        0
 58506.560971  19.155932       NaN     7     24  o    0    1.76  185.46033  4.48168    259.94  10252.44  2.39  1.96  21.4 -0.507    18.81  19.15  02a58506o0759o 0x000000    0.291667    -9.89         9.46     30.88          7.72       1.42          8        0    -9.89         9.46     30.88          7.72       1.42         8         0         0        0
 58510.557438  17.879400       NaN     7     83  o    0    1.30  185.46033  4.48168   2324.90   6263.93  2.00  1.91 -14.9 -0.427    17.06  17.32  02a58510o0754o 0x900002    0.084337    29.27        30.52     78.87         19.72       0.81          8        0      NaN          NaN       NaN           NaN        NaN         0         0         8        0
 58510.562981  17.875167       NaN    35     74  o    0    1.08  185.46033  4.48168   2344.69   6304.42  1.92  1.84  12.3 -0.500    17.36  17.73  02a58510o0766o 0x900002    0.472973    28.13        26.11     83.05         20.76       1.29          8        0      NaN          NaN       NaN           NaN        NaN         0         0         8        0
 58510.575263  16.847855       NaN   149    171  o    0    0.98  185.46033  4.48168   2283.61   6227.67  2.26  2.14 -10.2 -0.418    16.43  16.36  02a58510o0792o 0x900002    0.871345    36.73        58.77    201.80         50.45       1.34          8        0      NaN          NaN       NaN           NaN        NaN         0         0         8        0
 58510.583486  18.053859       NaN     5     71  o    0    1.42  185.46033  4.48168   2263.10   6344.11  2.01  1.89  19.1 -0.543    17.44  17.71  02a58510o0809o 0x900002    0.070423    49.66        26.20     45.35         11.34       0.36          8        0      NaN          NaN       NaN           NaN        NaN         0         0         8        0
 58512.555844  19.197966       NaN     1     25  o    0    0.99  185.46033  4.48168   8296.32  10104.68  5.10  3.83 -79.4 -0.343    19.14  21.09  01a58512o0743o 0x000000    0.040000     5.90         8.56     22.99          5.75       0.87          8        0     5.90         8.56     22.99          5.75       0.87         8         0         0        0
 58512.559651  19.401649       NaN    -1     21  o    0    1.04  185.46033  4.48168   8215.66    376.26  4.37  3.88 -87.4 -0.379    19.04  21.13  01a58512o0751o 0x000000   -0.047619     0.89         7.83     23.90          5.97       1.13          8        0     0.89         7.83     23.90          5.97       1.13         8         0         0        0
 58512.563985  19.351140       NaN   -48     22  o    0    0.88  185.46033  4.48168   8277.48  10065.01  5.21  3.79 -80.7 -0.337    19.13  21.07  01a58512o0760o 0x000000   -2.181818     9.55         7.69     20.13          5.03       0.83          8        0     9.55         7.69     20.13          5.03       0.83         8         0         0        0
 58512.567927  19.401649       NaN   -12     21  o    0    0.98  185.46033  4.48168   8194.58    337.11  4.24  3.71 -85.2 -0.394    19.07  21.10  01a58512o0768o 0x000000   -0.571429    10.61         7.32     21.63          5.41       1.08          8        0    10.61         7.32     21.63          5.41       1.08         8         0         0        0
 58512.572186  19.302877       NaN    -8     23  o    0    0.96  185.46033  4.48168   8337.69  10143.80  5.04  3.75 -78.3 -0.350    19.15  21.06  01a58512o0777o 0x000000   -0.347826     1.05         7.89     21.05          5.26       0.90          8        0     1.05         7.89     21.05          5.26       0.90         8         0         0        0
 58512.576120  19.401649       NaN   -25     21  o    0    0.94  185.46033  4.48168   8272.07    414.76  4.21  3.64 -86.5 -0.404    19.08  21.11  01a58512o0785o 0x000000   -1.190476     4.31         7.42     23.58          5.90       1.08          8        0     4.31         7.42     23.58          5.90       1.08         8         0         0        0
 58512.580360  18.955691       NaN    26     23  o    0    1.16  185.46033  4.48168   8355.06  10026.33  5.23  3.86 -79.6 -0.352    19.06  21.09  01a58512o0794o 0x000000    1.130435    -9.43         8.08     34.97          8.74       2.47          8        0    -9.43         8.08     34.97          8.74       2.47         8         0         0        0
 58512.584188  19.454622       NaN   -11     20  o    0    1.02  185.46033  4.48168   8289.54    296.80  3.89  3.39 -84.6 -0.416    19.18  21.14  01a58512o0802o 0x000000   -0.550000     6.15         6.89     26.63          6.66       2.02          8        0    -2.91         7.45     15.51          4.15       0.67         7         1         0        0
 58516.557277  19.351140       NaN    -2     22  o    0    0.84  185.46033  4.48168    505.00   4356.93  3.45  3.36  84.5 -0.422    19.18  21.14  01a58516o0616o 0x000000   -0.090909    -0.36         6.79     22.63          5.66       1.43          8        0    -0.36         6.79     22.63          5.66       1.43         8         0         0        0
 58516.559147  18.738855       NaN    47     23  o    0    1.16  185.46033  4.48168  10189.77   4254.33  5.00  4.34 -79.6 -0.363    19.07  21.13  01a58516o0620o 0x000000    2.043478    -7.77         8.62     33.10          8.28       1.92          8        0    -7.77         8.62     33.10          8.28       1.92         8         0         0        0
 58516.565780  19.169763       NaN     6     24  o    0    1.14  185.46033  4.48168  10056.32   6232.73  5.15  4.11 -80.5 -0.350    19.12  21.17  01a58516o0634o 0x000000    0.250000    -2.89         8.34     27.04          6.76       1.16          8        0    -2.89         8.34     27.04          6.76       1.16         8         0         0        0
 58516.568847  19.026525       NaN    20     23  o    0    0.92  185.46033  4.48168  10168.93   4213.56  4.91  3.67 -84.8 -0.382    19.19  21.15  01a58516o0640o 0x000000    0.869565    -0.08         8.07     21.22          5.30       0.84          8        0    -0.08         8.07     21.22          5.30       0.84         8         0         0        0
 58516.569308  19.631075       NaN   -22     17  o    0    1.26  185.46033  4.48168    542.51   4394.48  3.71  3.28  87.5 -0.424    19.14  21.16  01a58516o0641o 0x000000   -1.294118    11.85         6.46     22.07          5.52       1.60          8        0    11.85         6.46     22.07          5.52       1.60         8         0         0        0
 58516.585473  18.039019  0.221078   221     45  o    0    3.36  185.46033  4.48168   9981.45   6270.21  5.85  5.39 -25.2 -0.282    18.93  21.30  01a58516o0673o 0x400b30    4.911111  -125.13        18.76    351.37         87.84      39.09          8        0  -183.85        36.16    106.07         53.03       4.22         2         2         4        0
 58516.586396  19.128787       NaN    15     22  o    0    0.92  185.46033  4.48168    313.41   6308.31  4.75  3.73   0.5 -0.376    19.02  21.33  01a58516o0675o 0x000000    0.681818     7.45         7.27     19.44          4.86       0.88          8        0     7.45         7.27     19.44          4.86       0.88         8         0         0        0
 58516.589910  19.454622       NaN     0     20  o    0    1.15  185.46033  4.48168  10246.22   4175.91  5.13  3.60 -86.0 -0.401    19.20  21.33  01a58516o0682o 0x000000    0.000000    -0.86         7.57     25.24          6.31       1.48          8        0    -0.86         7.57     25.24          6.31       1.48         8         0         0        0
 58520.559865  19.569016       NaN   -19     18  o    0    0.99  185.46033  4.48168   8081.44   4331.26  4.12  3.41 -83.6 -0.402    19.30  21.62  01a58520o0544o 0x000030   -1.055556    71.72         6.49    177.91         44.48     106.36          8        0    -1.02         7.02     22.57          6.03       1.41         7         0         1        0
 58520.571061  19.089302       NaN    30     18  o    0    0.88  185.46033  4.48168   8024.64   4251.95  3.97  3.10 -85.5 -0.417    19.43  21.60  01a58520o0567o 0x000000    1.666667     1.21         6.17     15.46          3.87       0.77          8        0     1.21         6.17     15.46          3.87       0.77         8         0         0        0
 58520.577053  19.302877       NaN    18     17  o    0    0.85  185.46033  4.48168   8007.81   4369.43  3.90  3.14 -85.4 -0.413    19.38  21.61  01a58520o0579o 0x000000    1.058824     6.51         5.98     19.03          4.76       1.27          8        0     6.51         5.98     19.03          4.76       1.27         8         0         0        0
 58528.542748  19.089302       NaN    24     20  o    0    1.04  185.46033  4.48168   6336.32   8170.51  4.84  3.53 -82.1 -0.350    19.30  21.62  01a58528o0470o 0x000000    1.200000    -1.26         6.98     25.18          6.30       1.66          8        0    -1.26         6.98     25.18          6.30       1.66         8         0         0        0
 58528.544332  19.841877       NaN     0     14  o    0    1.18  185.46033  4.48168   4210.71   2459.94  3.26  2.71 -89.5 -0.445    19.36  21.66  01a58528o0473o 0x000000    0.000000    -1.12         5.19     12.21          3.05       0.71          8        0    -1.12         5.19     12.21          3.05       0.71         8         0         0        0
 58528.553558  19.922338       NaN   -24     13  o    0    1.18  185.46033  4.48168   4151.66   2383.33  3.32  2.83 -88.8 -0.438    19.34  21.65  01a58528o0490o 0x000000   -1.846154     4.73         5.09     15.89          3.97       1.31          8        0     4.73         5.09     15.89          3.97       1.31         8         0         0        0
 58528.562985  19.491430       NaN    13     15  o    0    1.12  185.46033  4.48168   4135.55   2499.50  3.38  2.82  87.7 -0.431    19.30  21.65  01a58528o0508o 0x000000    0.866667     3.94         5.54     14.35          3.59       0.84          8        0     3.94         5.54     14.35          3.59       0.84         8         0         0        0
 58532.524574  18.273950       NaN    43     45  o    0    0.96  185.46033  4.48168   8074.69   6228.96  4.17  3.22 -82.6 -0.386    18.39  19.38  01a58532o0645o 0x000000    0.955556   -10.21        16.33     48.50         12.12       1.05          8        0   -25.20        20.55     53.16         16.81       1.20         5         0         3        0
 58532.534303  18.459772       NaN   -20     50  o    0    0.90  185.46033  4.48168   8094.58   6265.26  4.13  3.38 -79.9 -0.380    18.39  19.37  01a58532o0665o 0x000000   -0.400000   -13.30        16.78     46.07         11.52       0.96          8        0   -27.40        21.56     50.98         16.12       1.20         5         0         3        0
 58532.543931  18.474346       NaN    19     43  o    0    1.37  185.46033  4.48168   8036.50   6187.80  4.23  3.88 -74.1 -0.357    18.33  19.38  01a58532o0684o 0x000000    0.441860    -7.71        16.26     41.21         10.30       0.83          8        0   -23.57        19.08     37.52         10.83       0.65         6         0         2        0
 58532.553524  18.459772       NaN    -3     50  o    0    1.06  185.46033  4.48168   8020.11   6302.63  4.46  4.25 -33.8 -0.336    18.22  19.41  01a58532o0703o 0x000000   -0.060000     2.91        17.66     43.91         10.98       0.77          8        0    -9.68        22.49     51.21         16.20       1.04         5         0         3        0
 58540.508896  19.631075       NaN     0     17  o    0    0.86  185.46033  4.48168   5497.00   7927.85  3.30  3.01 -85.3 -0.432    19.29  21.01  01a58540o0593o 0x000000    0.000000    -4.14         5.81      7.87          1.97       0.23          8        0    -4.14         5.81      7.87          1.97       0.23         8         0         0        0
 58540.517422  19.510313       NaN   -12     19  o    0    1.04  185.46033  4.48168   5518.71   7999.14  3.43  3.01 -88.0 -0.429    19.29  21.01  01a58540o0610o 0x000000   -0.631579    -0.74         6.28     18.17          4.54       0.98          8        0    -0.74         6.28     18.17          4.54       0.98         8         0         0        0
 58540.526706  19.436675       NaN     7     18  o    0    0.96  185.46033  4.48168   5463.58   7960.93  3.35  3.01  89.8 -0.425    19.29  21.00  01a58540o0627o 0x000000    0.388889    -6.33         6.24     26.56          6.64       2.10          8        0    -6.33         6.24     26.56          6.64       2.10         8         0         0        0
 58540.535727  19.569016       NaN   -16     18  o    0    1.02  185.46033  4.48168   5448.62   8113.64  3.52  3.25  89.6 -0.415    19.26  21.00  01a58540o0644o 0x000000   -0.888889     0.11         6.48     14.01          3.50       0.68          8        0     0.11         6.48     14.01          3.50       0.68         8         0         0        0
 58544.504432  19.631075       NaN    -4     17  o    0    0.99  185.46033  4.48168   6090.39    433.34  3.09  2.84 -11.3 -0.438    19.33  21.14  01a58544o0556o 0x000000   -0.235294     4.20         5.51     21.60          5.40       1.83          8        0     4.20         5.51     21.60          5.40       1.83         8         0         0        0
 58544.506449  19.510313       NaN   -53     19  o    0    1.19  185.46033  4.48168   6243.81  10142.97  3.53  3.16 -74.5 -0.430    19.30  21.13  01a58544o0560o 0x000000   -2.789474     3.75         6.60     14.31          3.58       0.59          8        0     3.75         6.60     14.31          3.58       0.59         8         0         0        0
